C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_40_409.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_40_409.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_40_409.jpg, -0.1554345, 0.6803116, 0, 0.9279348
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_40_510.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_40_510.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_40_510.jpg, -0.131403, 0.976815, 0, 1.944976
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_40_610.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_40_610.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_40_610.jpg, 0, 1, 0, 3.129778
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_40_712.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_40_712.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_40_712.jpg, -0.0417528, 1, 0, 4.303935
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_40_812.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_40_812.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_40_812.jpg, -0.3418473, 1, 0, 5.446978
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_40_914.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_40_914.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_40_914.jpg, -0.1316853, 1, 0, 6.596127
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_015.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_015.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_015.jpg, 0, 1, 0, 7.729914
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_116.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_116.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_116.jpg, -0.021873, 1, 0, 8.859251
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_218.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_218.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_218.jpg, -0.3851629, 1, 0, 10.15674
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_320.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_320.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_320.jpg, -0.415657, 1, 0, 11.2005
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_422.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_422.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_422.jpg, -0.1192871, 1, 0, 12.10169
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_522.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_522.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_522.jpg, 0, 1, 0, 13.32954
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_623.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_623.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_623.jpg, -0.2860068, 1, 0, 14.37123
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_724.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_724.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_724.jpg, -0.2571291, 1, 0, 15.49956
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_824.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_824.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_824.jpg, 0, 1, 0, 16.46438
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_41_925.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_41_925.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_41_925.jpg, -0.0651705, 1, 0, 17.54319
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_026.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_026.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_026.jpg, -0.2424828, 1, 0, 18.52122
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_127.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_127.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_127.jpg, 0, 1, 0, 19.55334
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_229.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_229.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_229.jpg, -0.0445908, 1, 0, 20.55089
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_329.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_329.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_329.jpg, -0.3442002, 1, 0, 21.51439
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_429.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_429.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_429.jpg, -0.6523066, 1, 0, 22.29918
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_530.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_530.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_530.jpg, -0.6981512, 1, 0, 23.02457
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_633.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_633.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_633.jpg, -0.4011251, 1, 0, 24.00711
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_735.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_735.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_735.jpg, -0.1021407, 1, 0, 24.9962
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_838.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_838.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_838.jpg, 0, 1, 0, 26.10892
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_42_940.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_42_940.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_42_940.jpg, 0.0872601, 1, 0, 27.01531
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_040.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_040.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_040.jpg, 0, 1, 0, 27.95106
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_142.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_142.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_142.jpg, 0.0420732, 1, 0, 28.8778
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_244.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_244.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_244.jpg, 0.1455108, 1, 0, 29.76025
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_346.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_346.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_346.jpg, 0, 1, 0, 30.18995
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_448.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_448.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_448.jpg, -0.1160808, 1, 0, 30.1851
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_550.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_550.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_550.jpg, -0.2124888, 1, 0, 30.18298
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_652.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_652.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_652.jpg, 0, 1, 0, 30.18908
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_753.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_753.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_753.jpg, 0, 1, 0, 30.19016
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_853.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_853.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_853.jpg, -0.2517819, 1, 0, 30.1765
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_43_954.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_43_954.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_43_954.jpg, 0, 1, 0, 30.18975
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_056.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_056.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_056.jpg, -0.1855929, 1, 0, 30.18409
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_157.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_157.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_157.jpg, -0.2047663, 1, 0, 30.18856
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_258.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_258.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_258.jpg, 0, 1, 0, 30.18886
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_358.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_358.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_358.jpg, 0, 1, 0, 30.1901
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_459.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_459.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_459.jpg, 0, 1, 0, 30.19029
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_562.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_562.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_562.jpg, -0.2384319, 1, 0, 30.17704
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_664.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_664.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_664.jpg, 0, 1, 0, 30.18929
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_765.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_765.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_765.jpg, 0, 1, 0, 30.19012
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_865.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_865.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_865.jpg, -0.2740017, 1, 0, 30.1735
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_44_968.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_44_968.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_44_968.jpg, -0.2199693, 1, 0, 30.18867
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_069.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_069.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_069.jpg, 0, 1, 0, 30.18827
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_172.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_172.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_172.jpg, 0, 1, 0, 30.1901
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_274.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_274.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_274.jpg, 0, 1, 0, 30.19025
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_376.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_376.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_376.jpg, 0, 1, 0, 30.1903
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_479.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_479.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_479.jpg, -0.3065418, 1, 0, 30.16758
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_580.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_580.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_580.jpg, -0.1610988, 1, 0, 30.19067
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_681.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_681.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_681.jpg, 0, 1, 0, 30.1893
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_782.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_782.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_782.jpg, 0, 1, 0, 30.19028
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_883.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_883.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_883.jpg, 0, 1, 0, 30.19028
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_45_985.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_45_985.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_45_985.jpg, 0, 1, 0, 30.19029
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_46_086.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_46_086.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_46_086.jpg, -0.2767158, 1, 0, 30.17154
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_46_187.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_46_187.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_46_187.jpg, -0.1993176, 1, 0, 30.18923
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_46_289.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_46_289.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_46_289.jpg, 0, 1, 0, 30.18868
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_46_391.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_46_391.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_46_391.jpg, 0, 1, 0, 30.1901
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_46_492.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_46_492.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_46_492.jpg, 0, 1, 0, 30.19033
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_46_592.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_46_592.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_46_592.jpg, 0, 1, 0, 30.19031
C:\Users\yassine\Desktop\Data\IMG\center_2019_07_19_22_18_46_695.jpg, C:\Users\yassine\Desktop\Data\IMG\left_2019_07_19_22_18_46_695.jpg, C:\Users\yassine\Desktop\Data\IMG\right_2019_07_19_22_18_46_695.jpg, 0, 1, 0, 30.19032
